7.713739e-07 -0.029457
7.724135e-07 -0.029387
7.734531e-07 -0.029057
7.744927e-07 -0.029262
7.755323e-07 -0.028979
7.765719e-07 -0.029273
7.776114e-07 -0.029099
7.786510e-07 -0.028823
7.796906e-07 -0.029049
7.807302e-07 -0.028891
7.817698e-07 -0.028865
7.828094e-07 -0.028787
7.838490e-07 -0.028966
7.848886e-07 -0.028438
7.859281e-07 -0.028547
7.869677e-07 -0.028766
7.880073e-07 -0.028527
7.890469e-07 -0.028677
7.900865e-07 -0.028168
7.911261e-07 -0.028165
7.921657e-07 -0.028241
7.932053e-07 -0.028079
7.942448e-07 -0.027827
7.952844e-07 -0.028046
7.963240e-07 -0.027986
7.973636e-07 -0.027710
7.984032e-07 -0.027677
7.994428e-07 -0.027592
8.004824e-07 -0.027507
8.015220e-07 -0.027423
8.025616e-07 -0.027338
8.036011e-07 -0.027253
8.046407e-07 -0.027169
8.056803e-07 -0.027084
8.067199e-07 -0.026999
8.077595e-07 -0.026915
8.087991e-07 -0.026830
8.098387e-07 -0.026745
8.108783e-07 -0.026660
8.119179e-07 -0.026576
8.129575e-07 -0.026491
8.139970e-07 -0.026406
8.150366e-07 -0.026322
8.160762e-07 -0.026237
8.171158e-07 -0.026152
8.181554e-07 -0.026068
8.191950e-07 -0.025983
8.202346e-07 -0.025898
8.212742e-07 -0.025813
8.223138e-07 -0.025729
8.233534e-07 -0.025644
8.243929e-07 -0.025559
8.254325e-07 -0.025475
8.264721e-07 -0.025390
8.275117e-07 -0.025305
8.285513e-07 -0.025221
8.295909e-07 -0.025136
8.306305e-07 -0.025051
8.316701e-07 -0.024967
8.327097e-07 -0.024882
8.337493e-07 -0.024797
8.347888e-07 -0.024712
8.358284e-07 -0.024628
8.368680e-07 -0.024543
8.379076e-07 -0.024458
8.389472e-07 -0.024374
8.399868e-07 -0.024289
8.410264e-07 -0.024204
8.420660e-07 -0.024120
8.431056e-07 -0.024035
8.441452e-07 -0.023950
8.451847e-07 -0.023865
8.462243e-07 -0.023781
8.472639e-07 -0.023696
8.483035e-07 -0.023611
8.493431e-07 -0.023527
8.503827e-07 -0.023442
8.514223e-07 -0.023357
8.524619e-07 -0.023273
8.535015e-07 -0.023188
8.545411e-07 -0.023103
8.555806e-07 -0.023019
8.566202e-07 -0.022934
8.576598e-07 -0.022849
8.586994e-07 -0.022764
8.597390e-07 -0.022680
8.607786e-07 -0.022595
8.618182e-07 -0.022510
8.628578e-07 -0.022426
8.638974e-07 -0.022341
8.649370e-07 -0.022256
8.659765e-07 -0.022172
8.670161e-07 -0.022087
8.680557e-07 -0.022002
8.690953e-07 -0.021917
8.701349e-07 -0.021833
8.711745e-07 -0.021748
8.722141e-07 -0.021663
8.732537e-07 -0.021579
8.742933e-07 -0.021494
8.753329e-07 -0.021409
8.763724e-07 -0.021325
8.774120e-07 -0.021240
8.784516e-07 -0.021155
8.794912e-07 -0.021071
8.805308e-07 -0.020986
8.815704e-07 -0.020901
8.826100e-07 -0.020816
8.836496e-07 -0.020732
8.846892e-07 -0.020647
8.857288e-07 -0.020562
8.867683e-07 -0.020478
8.878079e-07 -0.020393
8.888475e-07 -0.020308
8.898871e-07 -0.020224
8.909267e-07 -0.020139
8.919663e-07 -0.020054
8.930059e-07 -0.019970
8.940455e-07 -0.019885
8.950851e-07 -0.019800
8.961247e-07 -0.019715
8.971642e-07 -0.019631
8.982038e-07 -0.019546
8.992434e-07 -0.019461
9.002830e-07 -0.019377
9.013226e-07 -0.019292
9.023622e-07 -0.019207
9.034018e-07 -0.019123
9.044414e-07 -0.019038
9.054810e-07 -0.018953
9.065206e-07 -0.018868
9.075601e-07 -0.018784
9.085997e-07 -0.018699
9.096393e-07 -0.018614
9.106789e-07 -0.018530
9.117185e-07 -0.018445
9.127581e-07 -0.018360
9.137977e-07 -0.018276
9.148373e-07 -0.018191
9.158769e-07 -0.018106
9.169165e-07 -0.018022
9.179560e-07 -0.017937
9.189956e-07 -0.017852
9.200352e-07 -0.017767
9.210748e-07 -0.017683
9.221144e-07 -0.017598
9.231540e-07 -0.017513
9.241936e-07 -0.017429
9.252332e-07 -0.017344
9.262728e-07 -0.017259
9.273124e-07 -0.017175
9.283519e-07 -0.017090
9.293915e-07 -0.017005
9.304311e-07 -0.016920
9.314707e-07 -0.016836
9.325103e-07 -0.016751
9.335499e-07 -0.016666
9.345895e-07 -0.016582
9.356291e-07 -0.016497
9.366687e-07 -0.016412
9.377083e-07 -0.016328
9.387478e-07 -0.016243
9.397874e-07 -0.016158
9.408270e-07 -0.016074
9.418666e-07 -0.015989
9.429062e-07 -0.015904
9.439458e-07 -0.015819
9.449854e-07 -0.015735
9.460250e-07 -0.015650
9.470646e-07 -0.015565
9.481042e-07 -0.015481
9.491437e-07 -0.015396
9.501833e-07 -0.015311
9.512229e-07 -0.015227
9.522625e-07 -0.015142
9.533021e-07 -0.015057
9.543417e-07 -0.014972
9.553813e-07 -0.014888
9.564209e-07 -0.014803
9.574605e-07 -0.014718
9.585001e-07 -0.014634
9.595396e-07 -0.014549
9.605792e-07 -0.014464
9.616188e-07 -0.014380
9.626584e-07 -0.014295
9.636980e-07 -0.014210
9.647376e-07 -0.014126
9.657772e-07 -0.014041
9.668168e-07 -0.013956
